gene,Control,Control,Control,M2b,M2b,M2b
0610037L13Rik,30,24,64,15,109,44
Cpt2,72,32,78,18,93,54
4930407G08Rik,0,0,0,0,0,0
Slc1a7,0,0,0,0,0,0
Podn,8,18,2,4,55,23
Scp2,326,201,342,285,259,283
Mir6397,0,0,0,0,0,0
Echdc2,0,0,1,0,0,0
Zyg11a,0,1,0,0,0,0
Zyg11b,269,194,257,216,325,236
Coa7,43,45,44,55,63,43
Fam159a,0,0,0,0,0,0
Gpx7,7,3,1,1,3,0
Zcchc11,451,314,577,542,777,567
Prpf38a,189,147,128,215,413,330
Orc1,0,10,0,2,6,13
Cc2d1b,165,137,109,128,133,166
Zfyve9,20,14,30,21,37,40
3110021N24Rik,0,0,4,0,0,0
Btf3l4,25,91,75,80,131,123
Txndc12,161,65,105,41,169,204
Kti12,37,24,24,23,51,18
Rab3b,0,0,0,0,0,0
8030443G20Rik,0,0,0,0,0,0
Nrd1,797,483,979,721,1201,1032
Mir761,1,10,7,3,12,0
Osbpl9,726,493,535,611,745,715
Calr4,0,0,0,0,0,0
Eps15,897,600,767,929,1160,935
Ttc39aos1,0,17,0,0,0,8
Ttc39a,0,0,0,0,0,5
Rnf11,314,398,262,320,506,417
4930522H14Rik,0,0,0,0,0,0
Cdkn2c,13,5,3,2,5,12
Faf1,248,118,130,109,312,203
Dmrta2,0,0,0,0,0,0
Elavl4,18,0,0,0,0,0
Agbl4,0,0,0,0,1,1
Bend5,10,0,5,4,11,0
Spata6,43,29,68,15,41,50
Slc5a9,3,0,11,0,6,0
Skint8,0,0,0,0,0,0
Skint7,3,0,0,0,0,0
Skint1,0,0,0,0,0,0
Skint4,0,0,0,0,6,0
Skint3,4,4,2,0,15,5
Skint9,0,0,0,0,8,0
Skint2,0,0,0,0,0,0
Skint10,0,0,0,0,0,0
Skint6,0,0,0,0,9,0
Skint5,0,0,0,0,0,0
Skint11,0,10,0,0,0,0
Trabd2b,6,7,5,0,6,8
Gm12830,0,0,0,0,0,0
Foxd2,0,10,11,10,2,28
Foxd2os,0,0,16,0,3,1
Foxe3,0,0,0,0,0,0
Cmpk1,565,372,528,392,641,391
Stil,13,2,11,8,2,11
Tal1,0,1,2,2,0,6
Pdzk1ip1,0,0,0,0,4,0
Cyp4x1,0,0,0,0,0,0
Cyp4x1os,0,0,0,2,2,0
Cyp4a29,0,0,0,0,0,0
Cyp4a12a,8,0,0,0,0,0
Cyp4a12b,4,0,0,0,0,0
Cyp4a30b,0,8,0,0,19,0
Cyp4a14,0,0,0,0,0,1
Cyp4a10,0,0,0,0,0,0
Cyp4a31,0,31,0,0,0,1
Cyp4b1-ps2,0,0,0,0,0,0
Cyp4a32,0,0,0,0,6,0
Cyp4b1,0,14,0,20,0,0
Efcab14,236,116,142,155,151,228
Tex38,0,0,0,0,0,0
Atpaf1,3,3,7,13,3,9
Mob3c,55,30,46,67,58,89
Mknk1,98,39,124,97,155,149
Kncn,0,0,0,1,0,0
Dmbx1,0,0,0,0,0,0
Faah,0,2,10,25,4,6
Nsun4,14,3,8,11,32,17
Uqcrh,217,150,261,341,312,387
Lrrc41,196,137,157,75,172,172
Rad54l,0,0,8,5,0,8
2510003B16Rik,0,11,0,0,0,0
Lurap1,0,0,0,0,0,0
Pomgnt1,95,60,38,53,80,89
Tspan1,21,18,1,3,14,10
1700042G07Rik,0,0,0,0,0,0
Pik3r3,5,5,3,6,51,25
Mast2,236,191,218,273,285,313
Ipp,8,20,13,14,20,14
Tmem69,8,5,20,3,16,22
Gpbp1l1,501,228,380,297,616,498
C530005A16Rik,1,2,5,4,6,1
Ccdc17,1,3,38,2,5,12
Nasp,673,512,383,544,1351,994
Akr1a1,4053,2924,2200,1999,2968,3333
AV051173,444,328,176,140,113,348
Prdx1,20779,20712,8864,10310,14496,17372
Mmachc,1,3,8,18,14,3
Ccdc163,0,23,22,13,13,14
Tesk2,12,13,13,7,25,58
Toe1,71,59,30,27,99,62
Mutyh,0,8,6,7,16,10
Hpdl,0,0,0,0,0,0
Zswim5,1,3,2,0,3,14
Urod,42,29,28,16,37,22
Hectd3,70,41,67,51,102,73
Eif2b3,35,19,13,18,9,10
Ptch2,1,0,0,0,0,1
Btbd19,4,10,0,23,21,6
Tctex1d4,0,3,1,0,5,0
Plk3,105,113,118,191,191,236
Rps8,965,1008,1377,1690,1270,1210
Snord38a,0,0,1,0,0,2
Snord55,17,42,46,60,44,22
Kif2c,0,5,1,0,0,0
Gm1661,0,0,0,0,0,0
Tmem53,0,0,1,0,0,0
Rnf220,268,121,190,145,236,217
Eri3,48,23,74,42,24,19
Dmap1,33,22,16,23,39,29
Klf17,0,1,0,0,0,0
Slc6a9,18,7,10,6,24,19
Ccdc24,0,3,0,0,2,3
B4galt2,2,6,19,2,1,5
Atp6v0b,595,443,502,522,564,631
Dph2,29,15,20,4,24,19
Ipo13,144,130,117,64,146,130
Artn,2,2,0,2,11,0
St3gal3,22,36,41,75,51,51
Kdm4a,295,184,189,123,458,448
Ptprf,39,9,4,8,28,13
Mir7226,0,0,0,0,0,0
Hyi,4,9,11,0,10,1
Szt2,74,79,86,96,155,117
Med8,113,98,155,100,209,161
Elovl1,321,205,228,111,248,385
Cdc20,0,3,11,11,0,8
Mpl,1,0,0,0,0,0
Tie1,4,0,0,4,0,1
2610528J11Rik,6,1,1,0,0,0
Tmem125,0,0,0,1,4,2
Cfap57,0,0,0,0,0,0
Ebna1bp2,232,166,125,222,258,173
D4Ertd617e,0,1,0,3,1,0
Olfr62,0,0,0,0,0,0
Olfr1342,0,0,0,0,0,0
Olfr1341,0,0,0,0,0,0
Olfr1340,0,0,0,0,0,0
Olfr1339,0,0,0,0,0,0
Olfr1338,0,0,0,0,0,3
Olfr1337,0,0,0,0,0,0
Olfr1335,0,0,0,0,0,0
Olfr1333,0,0,0,0,0,0
Olfr1331,0,0,0,0,0,0
Olfr1330,0,0,0,0,0,0
Olfr1329,0,0,0,0,0,0
Olfr1328,0,0,0,1,0,0
Lao1,0,0,0,2,0,0
Gm12866,0,0,0,0,0,0
Slc2a1,409,456,195,380,604,557
Zfp691,81,54,64,77,43,57
Ermap,13,15,11,39,24,0
Ccdc23,54,28,51,47,23,56
4930538K18Rik,0,0,2,0,7,0
AU022252,31,9,7,24,43,23
P3h1,39,12,14,18,54,32
Cldn19,0,0,0,0,0,3
Ybx1,2610,2770,2906,3072,4097,3314
Ppih,15,13,0,45,30,18
Ccdc30,2,0,0,0,0,3
Ppcs,28,7,24,0,8,26
Zmynd12,0,0,0,0,0,0
Rimkla,0,0,0,0,0,0
AA415398,3,0,2,5,29,21
Foxj3,369,396,334,379,466,502
Guca2a,20,21,7,2,34,4
Guca2b,0,0,0,0,0,0
Hivep3,121,328,307,413,476,340
Edn2,0,0,0,0,12,1
Foxo6,0,0,0,0,0,0
Scmh1,49,81,44,34,89,52
Slfnl1,3,7,17,0,0,0
Ctps,7,41,46,34,34,44
Gm8439,0,0,0,0,0,0
Cited4,0,0,1,3,1,0
Kcnq4,0,3,1,0,0,1
Nfyc,203,134,97,125,212,265
Mir30c-1,0,0,0,0,0,4
Mir30f,0,0,0,0,0,0
Mir30e,0,0,0,0,0,0
Rims3,4,0,0,0,4,0
Exo5,20,10,18,2,67,57
Zfp69,2,5,3,22,22,1
Smap2,687,370,859,661,771,688
Mir7015,0,0,1,0,1,0
Col9a2,0,0,0,1,0,0
Zmpste24,233,155,162,109,227,162
Tmco2,0,0,0,0,0,0
Rlf,258,177,241,385,411,435
Gm12888,1,0,0,0,0,0
Gm12886,0,0,0,0,0,0
Gm12887,0,0,0,0,0,0
9530002B09Rik,0,0,0,0,0,0
Ppt1,246,277,291,429,430,465
Cap1,3027,2001,1885,1830,2983,3156
Mfsd2a,8,0,0,0,0,0
Mycl,154,82,23,65,115,54
Trit1,57,75,66,103,70,98
Bmp8b,12,0,0,1,4,0
Oxct2b,0,0,0,0,5,2
Ppie,34,14,14,30,38,21
Hpcal4,0,0,1,0,0,0
Nt5c1a,0,2,0,0,7,0
Heyl,18,5,0,4,0,2
Pabpc4,184,259,272,443,332,196
Bmp8a,52,14,16,13,55,43
Oxct2a,1,1,1,4,30,25
Macf1,3648,3345,4216,3844,8213,6556
D830031N03Rik,21,45,38,69,116,101
Mir6398,0,0,0,0,0,0
Ndufs5,160,41,54,34,93,111
Akirin1,313,251,301,214,431,423
Rhbdl2,0,2,1,0,0,0
Mycbp,15,1,3,4,12,11
Rragc,965,1086,1103,1337,917,862
1700057H15Rik,0,0,0,0,0,0
4933407E24Rik,0,1,0,0,0,0
Pou3f1,2,5,3,14,6,25
Utp11l,249,208,208,77,255,308
Fhl3,80,69,66,35,193,73
Sf3a3,339,192,216,200,349,326
Mir697,0,0,0,0,0,0
Inpp5b,123,95,122,79,193,193
Mir698,0,0,0,0,0,2
Mtf1,208,158,172,108,243,290
1110065P20Rik,8,6,11,3,20,18
Yrdc,46,101,46,67,82,71
Maneal,0,0,0,0,0,0
Epha10,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0
Cdca8,14,8,4,0,5,13
9930104L06Rik,39,12,4,50,45,34
Rspo1,2,2,10,0,14,7
Gnl2,273,161,285,366,408,389
Dnali1,0,0,0,0,0,0
Snip1,99,73,65,51,117,104
Meaf6,84,55,36,24,122,47
Zc3h12a,350,597,501,642,387,493
Grik3,0,0,0,0,1,0
2610028E06Rik,0,1,0,0,0,0
Csf3r,168,126,293,223,319,273
Mrps15,65,69,106,73,75,40
Oscp1,0,1,2,0,0,0
Lsm10,8,8,7,14,24,23
Stk40,445,494,645,962,686,584
Eva1b,42,46,59,58,61,84
Sh3d21,21,31,25,78,90,65
Thrap3,1796,1285,1328,1416,2586,2106
Map7d1,1549,1228,1018,1099,2367,2184
Trappc3,118,75,94,75,220,109
Col8a2,4,0,0,0,0,0
Adprhl2,32,50,31,22,75,36
Tekt2,4,0,6,0,0,6
Ago3,345,193,186,114,487,287
Ago1,321,152,191,241,466,252
Ago4,68,38,53,50,55,53
Clspn,7,11,6,10,2,13
Mir7119,0,0,0,0,0,0
5730409E04Rik,37,23,15,18,19,9
Psmb2,137,106,111,45,183,217
Tfap2e,0,3,0,0,0,0
Ncdn,55,42,43,52,42,40
AU040320,165,89,131,124,213,215
Zmym4,260,185,143,210,359,310
Sfpq,2025,2585,2512,3555,5303,4676
Zmym1,75,26,75,15,26,63
Zmym6,41,28,81,16,95,52
Gm12942,10,7,24,3,19,10
Dlgap3,2,0,0,0,0,0
Smim12,59,28,11,4,42,39
Gja4,0,0,2,0,0,0
Gjb3,0,2,0,0,12,0
Gjb4,0,2,0,0,1,0
Gjb5,0,0,0,0,0,1
CK137956,0,0,0,0,4,0
Csmd2,10,0,0,0,6,0
Csmd2os,2,0,0,0,5,0
Hmgb4,0,0,0,0,0,0
Hmgb4os,0,0,0,0,0,0
Zscan20,25,25,68,66,67,45
Tlr12,9,31,93,65,22,13
Phc2,408,266,433,331,359,304
A3galt2,2,2,15,4,12,34
Zfp362,94,57,86,99,129,107
Trim62,28,13,3,12,41,59
Azin2,0,0,0,0,4,0
Ak2,190,220,122,176,266,209
Rnf19b,1612,1442,1261,1555,1603,1611
Tmem54,3,5,0,0,9,11
Hpca,0,0,0,0,0,0
Fndc5,0,1,1,4,2,0
S100pbp,65,19,84,67,141,85
Yars,161,147,267,206,165,165
C77080,33,50,39,27,64,54
Sync,1,5,5,0,0,1
Rbbp4,533,592,506,451,862,745
Zbtb8os,76,15,48,23,49,80
Zbtb8a,28,6,1,0,10,32
Zbtb8b,0,0,0,0,0,0
Bsdc1,202,118,114,110,372,352
Tssk3,0,0,1,8,0,0
Fam229a,0,1,4,0,0,7
Marcksl1,447,480,542,720,1417,1407
Hdac1,222,126,191,182,416,378
Lck,11,9,13,5,28,28
Mir8119,0,0,0,0,0,2
Fam167b,0,0,1,8,0,0
Eif3i,170,109,201,128,131,150
Tmem234,169,96,109,101,128,146
Dcdc2b,0,2,12,0,4,4
Iqcc,15,23,20,10,37,15
Ccdc28b,19,20,4,1,33,46
Txlna,232,169,205,184,408,351
Kpna6,309,230,156,268,307,293
Tmem39b,21,17,28,15,34,68
Mir7016,0,0,0,0,0,0
Khdrbs1,1067,826,1018,945,1123,960
Ptp4a2,2009,1432,1803,1563,2150,1744
E330017L17Rik,0,0,0,0,0,0
1700003M07Rik,4,0,0,0,1,0
Adgrb2,0,3,0,1,0,0
Col16a1,37,5,5,2,25,28
Pef1,117,27,66,20,94,103
Hcrtr1,0,0,0,0,0,0
Tinagl1,0,4,9,0,3,1
Gm853,0,0,0,0,0,0
Serinc2,14,12,3,5,4,1
Fabp3,11,14,9,8,4,16
Zcchc17,118,58,66,44,76,134
Snrnp40,107,58,64,33,109,119
Nkain1,0,8,0,0,8,1
Pum1,361,371,528,502,873,660
Snord85,2,5,18,8,1,2
Sdc3,1388,526,1012,598,916,1157
Laptm5,2527,2006,2825,2917,2903,2646
Matn1,0,0,0,0,10,0
A930031H19Rik,0,0,0,0,0,0
Ptpru,8,0,0,3,11,4
Mecr,18,0,13,21,4,1
Srsf4,253,205,218,173,366,376
Gm12992,41,25,29,28,37,58
Tmem200b,0,2,0,0,4,6
Epb4.1,700,659,648,518,1390,900
Oprd1,0,0,0,0,4,2
Ythdf2,639,430,634,487,674,535
Rps15a-ps4,11,12,18,10,14,19
Gmeb1,272,159,109,273,275,275
Rnu11,1,13,51,42,38,64
Taf12,118,110,47,62,157,170
Rab42,0,0,0,0,0,1
Snhg12,59,33,51,35,92,69
Snora16a,2,1,12,5,4,3
Snora44,5,8,5,5,18,15
Snora61,1,3,8,0,0,7
Snord99,16,22,36,36,56,47
Trnau1ap,48,31,31,11,51,51
Rcc1,59,22,25,17,46,48
Snhg3,16,8,16,1,11,12
Phactr4,217,115,157,98,277,210
Med18,9,14,8,7,46,3
Sesn2,100,74,108,115,111,182
Atpif1,253,184,218,158,206,220
Dnajc8,809,960,797,870,948,1031
Ptafr,1890,1669,1148,1039,2008,2045
Eya3,676,516,672,671,623,699
Xkr8,3,3,7,0,6,5
Smpdl3b,0,1,4,10,22,57
Rpa2,24,29,27,6,49,29
Themis2,651,212,597,373,365,372
Ppp1r8,158,40,75,56,76,170
Stx12,331,303,306,216,352,441
Fam76a,384,246,249,228,361,298
Fgr,43,44,72,49,154,121
Ahdc1,26,29,35,11,33,68
Wasf2,1012,767,998,843,1372,1027
Mir7017,0,0,0,0,0,6
Gpr3,0,0,0,0,0,1
Cd164l2,0,0,0,0,13,0
Map3k6,7,10,6,11,42,40
Sytl1,0,1,5,8,5,0
Tmem222,68,31,33,37,72,65
Wdtc1,221,235,243,224,332,291
Slc9a1,298,245,165,214,537,554
Mir5122,0,1,2,0,3,0
Fam46b,2,0,0,0,0,0
Trnp1,0,2,0,0,0,0
Kdf1,0,0,0,3,1,0
Nudc,216,152,262,233,227,289
Nr0b2,0,0,0,0,0,0
Gpatch3,143,110,115,199,186,155
Gpn2,17,8,23,17,27,11
Sfn,105,46,78,63,87,161
Zdhhc18,278,181,228,364,472,384
Pigv,25,33,32,18,42,18
Arid1a,1031,914,1115,903,1928,1625
Mir7227,0,0,0,0,2,0
Rps6ka1,118,93,117,103,159,182
Hmgn2,87,44,113,94,135,101
Dhdds,104,54,63,61,145,76
Lin28a,0,0,3,0,0,0
Aim1l,10,25,0,0,5,5
Cd52,407,367,550,684,637,696
Ubxn11,11,0,15,9,0,12
Sh3bgrl3,597,454,602,614,666,728
Cep85,137,106,49,55,157,174
Gm7534,0,0,0,0,0,0
Catsper4,0,1,0,0,0,1
Cnksr1,19,1,2,1,2,7
Zfp593,30,17,31,49,23,59
E130218I03Rik,1,0,5,0,1,0
Grrp1,0,0,0,0,0,0
Pdik1l,74,38,23,19,92,54
Trim63,0,0,0,0,0,0
Slc30a2,0,0,0,0,0,0
Extl1,3,0,1,0,0,0
Pafah2,12,12,2,0,17,0
1700021N21Rik,0,0,0,0,0,0
Stmn1,44,33,52,23,93,193
Paqr7,8,1,0,0,12,8
Aunip,0,0,0,0,0,0
Mtfr1l,178,51,50,57,128,146
Sepn1,116,76,66,131,64,87
Man1c1,232,186,199,294,137,160
Mir6403,0,0,0,0,0,0
Ldlrap1,289,179,212,146,218,241
Tmem57,315,185,244,177,384,456
Rhd,0,0,0,0,0,1
Tmem50a,244,162,138,199,237,241
Rsrp1,529,227,416,293,1094,1141
Syf2,366,354,521,400,751,649
Runx3,620,610,825,783,806,856
Clic4,5966,6681,4639,5719,6578,6693
Srrm1,1342,1007,1663,1267,2420,1796
Ncmap,1,0,0,0,2,6
Rcan3,68,34,78,47,98,68
Mir700,1,2,5,0,21,9
Nipal3,37,11,53,49,38,35
Stpg1,14,0,0,0,0,0
Grhl3,0,0,0,0,1,1
1700029M20Rik,0,0,0,0,0,0
Ifnlr1,4,7,1,0,0,3
Il22ra1,0,0,0,0,0,7
Myom3,1,1,0,0,0,1
Srsf10,585,380,496,388,916,750
Pnrc2,370,210,256,208,413,315
Cnr2,28,45,81,58,53,29
Fuca1,171,76,180,200,149,229
Hmgcl,277,122,150,120,210,244
Gale,29,11,3,3,34,27
Lypla2,163,76,47,64,161,168
Pithd1,88,65,57,21,103,101
Tceb3,911,668,647,681,1424,1185
Rpl11,894,770,1059,1124,1150,1176
Id3,47,42,80,77,115,107
E2f2,40,11,27,10,77,51
Asap3,12,6,0,7,14,7
Tcea3,6,0,1,3,4,3
Zfp46,154,123,149,75,330,197
Hnrnpr,209,129,222,165,315,282
Htr1d,3,0,0,0,5,3
Luzp1,299,285,246,304,451,404
Kdm1a,433,431,409,328,743,578
4930549C01Rik,0,0,0,0,0,0
Lactbl1,0,0,0,0,0,0
Ephb2,5,1,0,6,6,1
C1qb,1968,1945,3091,3251,1625,1915
C1qc,1009,846,1782,1781,860,997
C1qa,742,620,1664,1663,638,818
Epha8,0,3,0,0,0,0
Zbtb40,57,65,48,34,155,73
Gm13003,3,3,0,2,0,0
Wnt4,4,2,9,5,15,5
Cdc42,2991,1907,1798,1991,2983,2897
Cela3a,0,0,0,0,0,0
Cela3b,0,157,0,0,0,0
1700013G24Rik,0,0,0,0,8,0
Hspg2,137,121,54,99,185,157
Mir7018,0,0,0,0,0,0
Ldlrad2,0,0,0,0,0,0
Usp48,328,241,453,347,532,454
Rap1gap,0,10,1,2,11,3
Alpl,2,1,12,18,11,10
Ece1,300,246,357,341,551,482
Eif4g3,434,237,545,415,764,655
1700095J12Rik,0,0,0,0,0,0
Mir6399,0,0,0,0,0,0
Hp1bp3,914,730,1091,781,993,1204
Sh2d5,6,5,0,5,2,4
Kif17,1,0,8,2,3,2
Ddost,233,149,155,113,82,203
Pink1,167,62,170,88,79,55
Mir7019,0,0,0,0,0,0
Cda,0,0,0,0,0,0
Fam43b,0,0,0,0,0,0
Mul1,143,138,241,228,168,153
Camk2n1,31,23,26,27,18,22
Vwa5b1,5,0,0,0,0,0
Ubxn10,0,0,0,0,0,0
Pla2g2c,0,0,0,0,0,0
Pla2g2f,0,0,0,0,0,0
Pla2g2d,55,23,26,25,24,49
Pla2g5,3,0,0,0,0,0
Pla2g2a,0,0,0,0,0,0
Gm13030,0,0,0,0,0,0
Pla2g2e,0,0,0,0,2,0
Otud3,11,46,64,32,59,64
Rnf186,0,0,1,0,0,2
Tmco4,56,50,74,46,76,82
Htr6,0,3,0,0,4,0
Nbl1,21,12,24,24,43,37
Minos1,106,84,114,122,176,203
Gm16287,0,8,2,0,0,0
Capzb,1230,1053,702,712,1114,1343
Pqlc2,64,50,20,15,53,56
Akr7a5,15,0,12,11,4,14
Mrto4,65,60,74,51,74,72
Emc1,205,115,170,164,199,222
Ubr4,3589,3408,2988,2388,7668,6773
Iffo2,120,170,175,149,149,108
Aldh4a1,24,12,26,9,25,34
Mir7020,0,0,0,0,0,0
Tas1r2,0,11,0,0,2,4
Pax7,0,0,0,0,0,0
4933427I22Rik,0,0,0,0,0,0
Klhdc7a,1,0,0,0,0,0
Mir2139,0,0,0,0,0,0
Igsf21,0,3,0,0,0,0
Arhgef10l,355,98,197,63,506,636
Rcc2,189,159,300,309,197,203
Padi6,0,0,0,0,0,0
Padi4,2,1,8,0,4,6
Padi3,0,0,0,0,0,0
Gm13032,0,0,0,0,0,0
Padi1,0,0,0,0,0,0
4930515B02Rik,0,12,0,0,0,0
Padi2,74,81,190,115,37,78
Gm13031,0,0,1,0,0,0
Sdhb,317,142,108,145,213,262
Atp13a2,87,78,174,229,186,139
Mfap2,12,5,0,0,11,7
Crocc,11,14,16,38,36,27
Necap2,754,444,432,297,754,762
Spata21,0,0,0,0,0,0
Szrd1,527,480,352,369,706,741
Fbxo42,253,233,186,146,248,264
Rsg1,0,0,0,0,1,3
Arhgef19,6,8,0,0,0,0
Epha2,27,50,78,61,25,36
Fam131c,0,0,0,0,0,0
Clcnka,0,0,0,0,0,0
Clcnkb,1,0,0,0,0,2
Hspb7,0,0,3,7,0,4
Gm694,0,0,0,0,0,0
Zbtb17,194,186,171,185,290,303
Spen,1715,1277,1047,810,2640,2615
B330016D10Rik,6,15,5,57,21,17
Fblim1,251,208,460,466,85,86
Tmem82,15,8,23,39,2,14
AI507597,0,0,1,0,0,0
Slc25a34,1,8,14,3,10,13
Plekhm2,902,872,979,754,903,923
Ddi2,286,219,273,200,303,269
Rsc1a1,133,87,152,94,163,127
Agmat,0,0,0,0,0,0
Dnajc16,75,62,68,28,185,84
Casp9,46,31,53,25,156,98
Cela2a,0,389,0,0,3,0
Ctrc,0,8,0,1,0,0
Ctrcos,0,0,0,0,0,0
Efhd2,3674,3249,2838,3067,3852,3619
Fhad1,37,35,91,91,61,29
Fhad1os1,0,0,0,0,0,0
4930455G09Rik,5,17,20,12,5,5
Tmem51,87,39,52,25,229,154
Tmem51os1,9,0,0,1,1,0
Kazn,5,4,0,10,0,3
Prdm2,733,640,790,776,1482,1211
Mir7021,1,0,0,0,1,0
Pdpn,1399,2424,749,1477,952,1227
Lrrc38,0,0,0,0,0,0
Pramel1,0,0,0,0,0,0
Pramef8,100,61,47,106,102,83
Oog4,0,0,0,0,0,0
Gm13057,0,0,0,0,40,10
Gm13040,0,0,0,0,40,10
Gm13043,0,0,0,0,8,1
BC080695,0,0,0,0,0,3
Gm13083,0,0,0,0,0,0
Gm13088,0,4,2,0,0,0
Gm13078,0,0,0,0,0,0
Gm13023,0,0,0,0,0,0
Gm13084,0,0,0,0,0,0
Gm13103,0,0,0,0,0,0
Pramef6,0,0,0,0,0,0
Pramef25,0,18,0,0,0,0
Pramef17,0,0,0,0,0,0
Pramel4,0,10,0,0,0,0
Gm13102,0,11,0,0,0,0
Oog3,0,0,0,0,0,0
Oog2,0,0,0,0,0,0
C87977,2,0,0,1,0,0
Pramel5,0,0,0,0,0,0
Gm13128,0,0,0,0,0,0
Gm13119,0,0,0,0,0,0
Gm13125,0,0,0,0,0,0
Pramef12,0,0,0,0,0,0
1700012P22Rik,0,0,0,0,1,0
Aadacl3,0,0,0,0,0,0
9430007A20Rik,0,0,0,0,0,0
Gm13124,0,0,0,0,0,0
Gm13177,0,0,0,0,0,0
Gm436,0,8,0,0,0,0
Gm13178,0,0,0,0,0,0
Gm438,0,7,0,0,0,0
Dhrs3,124,138,159,196,42,88
Vps13d,890,821,759,1036,2334,1795
Tnfrsf1b,4102,4333,2732,3091,6299,6799
Tnfrsf8,9,7,7,14,3,31
Smarca5-ps,30,20,20,31,36,63
Gm13212,45,32,132,247,121,86
Gm13242,18,0,0,0,0,0
Gm13139,820,699,645,461,1249,917
Znf41-ps,323,322,313,214,476,421
Gm13238,15,2,11,15,28,16
Gm13034,4,33,8,14,14,18
Gm13051,1,0,1,0,0,1
Zfp600,0,0,0,0,0,0
Gm13251,351,202,165,182,526,369
Gm13247,2,0,1,0,48,7
1700095A21Rik,0,0,0,0,0,0
Rex2,1,0,0,0,0,0
4933438K21Rik,0,0,3,0,0,0
Gm13152,15,6,17,14,50,16
Gm13154,0,0,2,0,8,0
2610305D13Rik,0,0,11,0,0,0
Zfp534,0,2,0,0,0,0
Gm13157,191,77,267,124,156,296
Rps19-ps3,7,22,34,44,23,46
Zfp933,54,30,42,61,84,62
Miip,15,37,16,22,45,23
Fv1,5,1,1,0,32,11
Mfn2,306,152,183,167,182,237
Plod1,185,105,103,35,279,168
2510039O18Rik,214,155,150,134,303,284
Nppb,0,0,0,1,0,0
Nppa,0,0,1,0,0,0
Clcn6,73,82,61,80,64,48
Mthfr,828,374,497,327,918,951
Agtrap,109,74,74,74,172,191
Draxin,3,0,0,0,2,0
Mad2l2,53,24,29,14,46,39
Fbxo6,124,78,86,46,101,150
Mir7022,0,0,0,0,0,0
Fbxo44,4,12,7,9,0,0
Fbxo2,0,0,0,0,0,0
Ptchd2,0,1,0,0,0,0
Ubiad1,24,24,28,15,25,36
Mtor,323,190,326,263,441,394
Angptl7,0,0,0,0,0,0
Exosc10,350,236,277,284,223,243
Srm,42,32,37,60,22,20
Masp2,0,13,0,0,0,0
Tardbp,757,635,621,550,1134,876
Gm572,0,0,0,0,16,0
Casz1,159,212,199,229,336,270
Pex14,100,59,59,72,150,161
Dffa,56,11,28,27,13,25
Cort,0,0,0,0,0,0
Apitd1,0,6,3,6,16,2
Pgd,3692,2038,1655,1212,3561,3926
Kif1b,1084,902,1352,1020,1026,977
Ube4b,380,349,380,351,491,433
Ube4bos3,0,0,0,0,0,0
Rbp7,0,0,0,0,0,0
Nmnat1,11,8,42,10,34,18
Lzic,57,35,107,26,97,93
Ctnnbip1,43,11,4,2,27,29
Mir5616,0,0,0,0,0,0
Clstn1,42,35,52,38,35,16
Pik3cd,415,191,462,345,434,449
Mir7023,0,0,1,0,0,0
Tmem201,44,17,21,12,43,38
Slc25a33,117,106,127,147,140,150
Spsb1,106,69,40,38,158,87
H6pd,333,97,135,48,318,285
Mir34a,0,0,0,0,0,0
Gpr157,175,232,312,120,69,52
Slc2a5,7,5,3,13,0,0
Slc2a7,0,0,0,0,0,0
Car6,0,0,0,0,0,0
Eno1,1080,747,769,599,1569,1637
Rere,219,167,367,411,408,243
Slc45a1,0,0,0,0,0,0
1700045H11Rik,2,0,0,0,0,0
Errfi1,330,319,238,278,503,604
Park7,114,82,54,50,161,114
Tnfrsf9,78,55,44,35,49,132
Uts2,0,0,0,0,0,0
Per3,23,8,13,23,20,28
Vamp3,256,222,216,191,298,271
Camta1,2,1,22,11,25,29
Gm13090,0,0,0,0,0,0
Dnajc11,267,145,167,91,202,211
Thap3,7,2,10,5,4,18
Phf13,158,111,77,105,275,226
Klhl21,85,151,98,93,194,127
Zbtb48,30,26,28,45,70,18
Tas1r1,0,0,0,0,0,0
Nol9,161,112,168,201,214,209
Plekhg5,5,5,24,31,19,7
Tnfrsf25,2,7,2,0,1,1
Espn,7,2,2,21,0,8
Hes2,0,0,0,0,0,0
Acot7,180,111,95,51,226,259
Gpr153,21,3,3,1,18,24
Hes3,0,0,0,0,0,0
Icmt,129,102,104,29,187,132
Rnf207,0,0,0,0,0,0
Rpl22,520,493,1000,956,724,902
Chd5,16,26,29,29,27,40
Kcnab2,55,19,60,61,63,58
Nphp4,9,5,7,17,8,0
Gm833,0,0,0,0,0,0
Ajap1,0,0,0,0,0,0
BC039966,0,0,0,0,0,0
A430005L14Rik,38,36,26,54,64,69
Dffb,12,1,6,2,14,9
Cep104,79,69,108,51,147,187
Lrrc47,215,156,93,97,245,174
Smim1,0,4,1,0,0,1
Ccdc27,0,0,0,0,0,0
Trp73,0,2,0,0,9,1
Wdr8,33,26,62,20,31,49
Tprgl,183,137,143,134,246,206
Megf6,1,2,0,0,0,0
Arhgef16,1,0,0,2,10,7
Prdm16,8,5,0,0,11,1
5930403L14Rik,0,0,0,0,0,0
Actrt2,0,0,0,0,0,0
Ttc34,0,0,0,0,0,0
