gene,Control,Control,Control,M2b,M2b,M2b
Ckap2,16,108,238,85,46,107
Vps36,87,516,545,729,325,388
Thsd1,6,38,29,17,15,21
Tpte,0,0,0,0,0,0
Slc25a15,25,143,113,97,80,119
1810012K16Rik,0,0,0,0,0,0
Mrps31,17,143,118,196,92,96
Smim19,13,75,62,60,40,37
Slc20a2,17,164,135,109,110,148
Vdac3,192,1160,1196,1046,750,977
Dkk4,0,0,0,0,0,0
Polb,46,237,207,309,180,227
A930013F10Rik,6,13,19,22,20,9
Ikbkb,117,723,609,744,499,631
Plat,0,1,1,0,0,0
Ap3m2,22,167,152,140,111,116
Kat6a,386,1625,1587,2115,1061,1224
Ank1,8,58,55,37,38,20
Gm15816,0,0,0,0,0,0
Mir486,0,0,0,0,0,0
Mir3107,0,0,0,0,0,0
Nkx6-3,0,0,0,0,0,0
Agpat6,243,927,867,1307,856,894
Gins4,40,321,301,222,187,270
Golga7,169,1024,831,895,718,761
Sfrp1,0,0,0,0,0,1
Zmat4,0,0,0,0,0,0
1810011O10Rik,0,0,0,0,1,0
Ido2,0,0,0,2,1,0
Ido1,0,0,0,0,0,0
Adam18,0,0,0,0,0,0
Adam3,0,2,2,0,0,1
Adam5,0,0,0,0,0,0
Adam32,1,6,0,2,3,2
Adam9,422,2892,2510,2679,2016,2452
Tm2d2,25,300,252,183,149,214
Htra4,1,5,5,0,2,1
Plekha2,477,3368,2979,2185,2068,2179
Tacc1,453,2174,2281,2549,1477,1866
Mir8108,6,35,51,41,29,42
5430421F17Rik,0,0,0,0,0,0
Fgfr1,38,275,169,186,206,156
Gm16159,0,0,0,2,0,0
Letm2,2,15,23,14,10,7
Whsc1l1,254,1331,1305,1600,919,1047
Ppapdc1b,5,69,68,55,62,54
Ddhd2,76,676,552,526,400,450
Bag4,46,293,295,251,231,243
Lsm1,22,154,112,155,93,132
Star,1,6,8,10,12,9
Ash2l,98,813,666,718,464,626
Kcnu1,0,0,0,0,0,0
Hgsnat,132,774,693,736,574,712
Pomk,32,210,181,206,179,157
Fnta,84,516,461,443,328,393
Hook3,381,1992,2048,2153,1481,1798
1700047A11Rik,0,0,0,0,0,0
Rnf170,24,179,118,136,116,120
Thap1,8,91,83,148,66,79
2310008N11Rik,0,0,0,0,0,0
Zfp703,22,214,164,162,142,126
Erlin2,97,727,561,662,540,558
Prosc,57,404,362,389,325,364
Adgra3,0,1,5,5,3,1
Brf2,8,72,70,41,58,73
Rab11fip1,52,356,296,428,403,434
4933416M07Rik,0,0,0,3,0,0
Got1l1,0,0,0,0,0,0
Adrb3,0,0,0,0,0,0
Eif4ebp1,93,372,387,452,289,305
Gm9731,0,0,0,0,1,0
Tex24,0,0,0,0,0,0
Chrnb3,0,0,0,0,0,0
Chrna6,0,0,0,0,0,0
Poteg,0,0,0,0,0,0
Gm8096,0,0,3,0,0,1
Unc5d,0,0,0,0,0,0
4933433F19Rik,0,0,0,0,0,0
Dusp26,0,0,0,0,0,0
Rnf122,0,6,1,1,3,3
Tti2,19,142,121,160,98,91
Mak16,207,858,754,1861,840,871
Fut10,4,27,50,19,18,22
7420700N18Rik,0,0,0,0,0,0
Nrg1,0,0,0,0,0,0
Gm8179,0,0,0,0,0,0
Gm3985,0,0,0,0,0,0
Wrn,104,564,531,490,374,442
Purg,15,27,31,40,21,19
Hmgb1-rs17,0,1,1,0,0,3
Tex15,1,2,6,1,5,0
Ppp2cb,130,1317,1142,1105,732,978
Ubxn8,22,170,207,150,97,155
Gsr,77,693,744,715,467,629
Gtf2e2,52,217,245,347,159,213
Smim18,0,0,0,0,0,0
Rbpms,0,5,14,15,10,8
Dctn6,46,207,206,242,116,164
Mboat4,0,0,0,0,0,0
Leprotl1,51,419,363,313,261,295
Saraf,141,723,681,697,506,625
Mir6395,0,0,0,0,0,0
B930018H19Rik,1,5,1,1,1,0
Dusp4,256,2031,1609,2420,1946,1915
Tnks,138,1155,984,886,855,750
Ppp1r3b,16,188,173,161,129,159
Eri1,130,731,865,797,622,739
Gm16793,1,12,5,26,11,4
Mfhas1,100,703,591,717,699,624
Cldn23,0,1,7,1,4,5
5430403N17Rik,0,0,0,0,0,0
D8Ertd82e,56,365,349,358,356,438
Lonrf1,20,112,117,156,106,113
6430573F11Rik,0,0,0,0,0,0
Dlc1,0,0,0,3,0,0
G630064G18Rik,0,0,0,0,0,0
AI429214,2,14,8,16,7,7
Sgcz,0,0,0,0,0,0
Mir383,0,0,0,0,0,0
Tusc3,46,304,300,269,188,181
Gm6213,0,0,0,0,0,0
Mir669e,0,0,0,0,0,0
Msr1,564,3741,3119,4277,3099,3356
Fgf20,0,0,0,0,0,0
Mir7666,0,0,0,0,0,0
Micu3,7,57,53,68,52,63
Zdhhc2,5,18,49,26,23,30
Cnot7,93,703,618,782,620,657
Vps37a,183,999,891,1044,905,967
Mtmr7,0,8,11,11,8,11
Adam24,0,0,0,0,0,0
Adam25,0,0,0,0,0,0
Adam20,0,0,0,0,0,0
Adam39,0,0,0,0,0,0
Slc7a2,27,254,200,464,394,377
Pdgfrl,0,2,5,1,10,5
Mtus1,23,107,122,126,92,86
B430010I23Rik,0,0,0,6,0,0
Fgl1,0,0,0,0,0,0
Pcm1,246,1282,1285,1747,949,1033
Asah1,516,3138,2601,2931,2157,2223
Frg1,152,1078,942,1159,553,647
2810404M03Rik,0,0,0,0,0,0
Triml1,0,0,0,0,0,0
Triml2,0,0,0,0,0,0
Zfp42,0,0,0,0,0,0
Adam26b,0,0,0,0,0,0
Adam26a,0,0,0,0,0,0
Gm5346,0,0,0,0,0,0
Adam34,0,0,0,0,0,0
Gm5347,0,0,0,0,0,0
Fat1,1,0,7,6,3,2
AY512931,0,0,0,0,0,0
Mtnr1a,0,0,0,0,0,0
Gm6329,0,0,0,0,0,0
F11,0,0,0,0,0,0
Klkb1,0,0,0,1,1,0
Cyp4v3,167,1390,1016,1305,955,785
Fam149a,2,17,29,11,9,23
Tlr3,20,205,198,135,121,122
Sorbs2,0,0,0,0,0,0
Sorbs2os,0,0,0,0,0,0
Pdlim3,0,0,0,0,1,0
Ccdc110,0,0,0,0,0,0
1700029J07Rik,0,3,5,3,7,0
Ufsp2,165,914,849,870,553,711
Ankrd37,10,41,53,52,27,49
Lrp2bp,0,0,0,0,0,0
Snx25,9,161,146,126,105,127
Cfap97,72,546,469,479,350,353
Slc25a4,302,2015,1879,1734,1280,1594
Helt,0,0,0,0,0,0
Acsl1,91,963,806,1478,1312,1411
Cenpu,3,69,76,40,41,76
Primpol,44,175,186,167,112,163
Casp3,70,600,519,340,292,352
Gm16675,2,43,24,22,18,18
Irf2,395,1433,1192,1592,807,882
Enpp6,1,10,9,11,1,4
Stox2,0,0,0,0,0,0
Trappc11,145,1012,950,801,673,825
Rwdd4a,47,459,420,422,334,441
Ing2,27,109,93,199,59,54
Cdkn2aip,17,151,145,151,104,121
Cldn24,0,0,0,0,0,0
Cldn22,0,0,0,0,0,0
Wwc2,63,362,332,321,216,279
Dctd,8,42,48,70,47,53
Tenm3,0,0,0,0,0,0
Gm2516,0,1,0,0,0,0
Aga,16,170,135,191,96,147
Neil3,10,97,230,59,45,143
Vegfc,1,24,25,37,23,42
Spcs3,160,1445,1421,1029,1087,1273
Asb5,0,2,1,0,1,2
Spata4,0,0,0,0,0,0
Wdr17,0,0,0,0,0,0
Gpm6a,0,0,0,0,0,0
Adam29,0,0,0,0,0,0
Glra3,0,0,0,0,0,0
Hpgd,7,37,17,6,9,6
4930518J21Rik,0,0,0,0,0,0
Cep44,11,59,72,40,42,71
Fbxo8,32,209,162,123,125,142
LOC102636514,0,0,0,0,0,0
Hand2,0,0,0,0,0,0
5033428I22Rik,0,0,0,0,0,0
Scrg1,0,0,0,0,0,0
Sap30,164,489,594,980,304,493
2500002B13Rik,0,3,6,2,1,6
Hmgb2,184,817,1295,1057,363,915
Galnt7,208,1311,1257,1124,882,1009
AW046200,2,3,4,0,11,5
Galntl6,0,0,0,0,0,0
Gm15881,0,0,0,0,0,0
BC030500,0,0,0,0,0,0
4930470O06Rik,0,0,0,0,0,0
Aadat,0,0,0,0,0,0
Mfap3l,54,372,241,267,183,148
2700029M09Rik,82,522,525,433,304,372
Clcn3,96,698,657,552,472,518
Nek1,53,213,237,186,170,174
Sh3rf1,30,190,137,138,122,135
1700001D01Rik,0,0,0,0,1,0
Cbr4,18,96,92,103,40,64
Palld,49,287,227,259,152,120
Ddx60,81,330,343,398,233,267
Anxa10,0,0,0,0,0,0
Spock3,0,0,0,0,0,0
Sgol2b,0,1,0,0,2,4
Tll1,0,0,0,0,0,0
Mir710,0,0,0,0,0,0
Cpe,16,101,84,112,58,75
Msmo1,294,2966,2206,1883,1870,1872
Klhl2,80,580,490,676,356,413
Tmem192,32,269,293,236,199,191
Trim75,0,0,0,0,0,0
Trim60,0,0,0,0,0,0
Trim61,0,0,0,0,0,0
Apela,0,0,0,0,0,0
BC030870,0,0,0,0,0,0
March1,35,241,166,92,89,94
Tma16,51,129,158,478,154,144
Tktl2,0,0,0,0,0,0
Npy5r,0,0,0,0,0,0
Npy1r,0,0,0,0,0,0
Naf1,27,335,227,289,206,274
Nat1,0,0,0,0,0,0
Nat2,14,71,68,51,45,41
Nat3,0,0,0,0,0,0
Psd3,245,1566,1830,1565,1107,1411
Sh2d4a,0,0,0,1,3,3
Csgalnact1,0,7,5,5,11,5
1700125H03Rik,0,0,0,0,0,0
Ints10,51,529,506,403,301,374
Lpl,7220,56594,43294,46503,37723,39173
Slc18a1,1,16,12,13,9,9
Atp6v1b2,534,4129,3591,2801,2743,2896
Lzts1,0,0,0,1,0,0
Zfp930,38,201,153,177,142,152
D130040H23Rik,5,29,19,31,14,12
Gm10033,5,68,44,51,24,47
Zfp868,21,168,104,124,84,111
Zfp964,0,7,6,8,11,8
Zfp869,45,284,225,284,222,208
Zfp963,10,49,54,39,27,21
Zfp866,39,264,292,264,211,236
Atp13a1,56,523,422,315,334,508
Gmip,176,1287,1165,911,807,948
Lpar2,0,9,24,11,13,9
Pbx4,1,10,4,1,4,5
Cilp2,0,0,2,0,2,1
Ndufa13,171,496,431,1047,298,303
Tssk6,0,7,7,1,8,8
Gatad2a,200,1437,1302,1467,988,1352
Mau2,44,378,361,240,328,304
Sugp1,77,365,319,366,197,263
Tm6sf2,0,1,0,2,0,2
Hapln4,0,4,3,0,0,5
Ncan,0,0,0,0,0,0
Mir7066,0,0,0,0,0,0
Rfxank,6,59,45,35,39,43
Nr2c2ap,28,174,144,164,136,150
2310045N01Rik,38,256,296,290,146,207
2310045n01rik-mef2b,11,78,85,120,27,52
Mef2b,0,0,0,1,0,0
Tmem161a,31,161,192,145,110,129
Slc25a42,3,27,14,8,6,7
Armc6,8,46,49,42,32,38
Sugp2,40,212,196,154,148,186
Homer3,61,381,324,364,249,377
Ddx49,51,335,363,302,272,298
Cope,94,555,540,473,401,456
Cers1,0,1,0,0,1,0
Gdf1,0,1,0,0,1,0
Upf1,233,1646,1493,1777,1162,1341
Comp,0,0,2,0,1,2
Crtc1,27,179,154,121,99,107
Klhl26,13,125,108,71,99,109
Tmem59l,0,0,0,0,0,0
Crlf1,0,0,0,0,0,1
2810428I15Rik,26,162,172,160,104,150
Uba52,509,3394,3509,3556,2051,3016
Kxd1,53,350,280,310,215,265
Fkbp8,158,1284,1168,1370,854,986
Ell,32,241,229,213,188,255
Isyna1,20,235,212,127,165,197
Ssbp4,47,381,290,364,250,290
Lrrc25,48,341,237,249,261,236
Gdf15,2,44,25,40,36,36
Pgpep1,19,156,131,164,126,131
Lsm4,47,164,192,275,143,171
Jund,74,784,693,581,564,623
Gm3336,0,0,1,0,1,0
Pde4c,0,0,0,0,0,0
Rab3a,7,52,38,40,25,22
Mpv17l2,8,82,96,50,60,63
Ifi30,100,863,783,801,553,609
Pik3r2,80,400,320,298,214,256
2010320M18Rik,6,15,18,13,16,23
Mast3,40,623,475,394,337,427
Mir7240,0,0,0,0,0,0
Il12rb1,0,0,2,1,3,2
Arrdc2,8,82,42,52,28,42
Kcnn1,3,5,3,5,1,2
Ccdc124,125,179,150,591,149,165
Slc5a5,0,0,0,0,1,0
Rpl18a,626,4853,4440,3768,3000,4132
Mir7067,0,16,13,19,15,12
Snora68,2,16,19,17,15,26
Map1s,33,444,393,272,360,326
Mir1969,0,2,0,0,0,0
1700026F02Rik,0,0,0,0,0,0
Gm38415,0,0,0,0,0,0
Haus8,45,228,249,198,150,182
Myo9b,404,2629,2104,2419,1542,1633
Use1,97,448,323,616,238,304
Ocel1,13,147,110,158,99,104
Nr2f6,13,64,78,73,61,70
Ushbp1,0,1,1,0,0,0
Babam1,136,753,674,655,550,678
Ankle1,1,17,31,10,10,26
Abhd8,6,59,52,31,40,52
Mrpl34,7,61,64,52,50,57
Dda1,68,328,260,429,198,245
Ano8,22,123,135,129,109,130
Gtpbp3,50,246,204,190,148,179
Plvap,0,0,0,0,0,1
Bst2,264,1332,1078,2273,873,1049
Mvb12a,34,313,358,260,240,302
Tmem221,5,42,37,30,31,25
Nxnl1,0,1,0,0,0,0
Slc27a1,236,2467,2004,1739,1989,1873
Pgls,25,260,275,222,163,272
Fam129c,0,3,1,2,1,4
Colgalt1,172,1329,1215,1073,937,1201
Unc13a,2,35,33,21,15,21
Mir6769b,0,0,0,0,0,1
Jak3,16,171,118,116,142,141
Insl3,4,8,8,7,4,7
B3gnt3,29,257,266,148,182,227
Fcho1,12,140,128,102,92,124
Zfp709,11,150,114,122,97,114
Zfp882,3,37,11,15,9,11
Zfp617,56,297,248,286,179,196
Zfp961,7,87,67,66,56,96
Cyp4f18,5,13,25,17,9,23
Olfr372,0,0,0,0,0,0
Olfr373,0,0,0,0,0,0
Olfr374,0,0,0,0,0,0
Tpm4,1044,5858,6080,7345,4364,6044
Rab8a,241,1505,1470,1599,1062,1262
Hsh2d,0,5,6,0,1,0
Cib3,0,0,0,0,0,0
Fam32a,228,674,510,962,414,433
Ap1m1,142,1062,1004,730,632,837
Klf2,27,169,222,147,71,147
Eps15l1,129,1072,871,853,615,813
Calr3,0,3,12,3,5,4
1700030K09Rik,19,69,49,70,51,56
Cherp,96,801,700,567,499,650
Mir7068,0,1,0,0,2,2
Slc35e1,63,603,617,449,448,547
Med26,30,161,153,156,118,145
Smim7,64,445,323,358,318,393
Tmem38a,2,48,37,29,27,27
Nwd1,0,0,0,1,0,0
Sin3b,139,1055,981,873,866,923
F2rl3,0,1,2,1,0,0
Large,15,107,88,64,69,60
Mir28b,0,0,0,0,0,0
Isx,0,0,0,0,0,0
Hmgxb4,65,287,303,356,174,296
Tom1,55,421,406,340,306,363
Hmox1,784,6427,5076,4856,5370,5384
Mcm5,89,1118,1501,642,777,1432
Rasd2,0,0,1,0,2,1
1700007B14Rik,0,0,0,0,0,0
Gm10649,0,0,0,0,0,0
Nr3c2,0,3,2,0,1,3
Arhgap10,290,1825,1536,2075,1441,1353
0610038B21Rik,3,8,9,10,8,6
Prmt10,51,322,254,378,297,313
Tmem184c,90,518,462,403,301,377
1700092C02Rik,0,0,0,0,0,0
Ednra,0,0,0,0,0,0
Ttc29,0,0,0,0,0,0
Pou4f2,1,0,0,0,0,0
Rbmxl1,113,634,647,806,461,581
Slc10a7,44,378,307,248,224,247
Lsm6,64,273,261,380,234,234
Zfp827,2,18,7,32,31,21
1700011L22Rik,0,0,0,0,0,0
Mmaa,9,54,49,69,36,40
Gm4890,1,8,9,8,9,3
Smad1,43,318,249,201,180,207
Otud4,218,1318,1385,1509,1291,1374
Abce1,392,2601,2370,2908,2087,2528
Anapc10,18,103,77,267,64,82
Hhip,0,0,0,1,0,0
Gypa,0,0,0,0,0,0
Frem3,0,0,0,0,0,0
Smarca5,338,1661,1743,2254,1140,1352
Gab1,4,31,29,35,27,20
Usp38,63,522,514,426,506,494
Inpp4b,45,377,461,323,331,419
Il15,14,95,89,70,49,66
Zfp330,160,271,300,830,267,350
Rnf150,159,895,673,497,353,326
Tbc1d9,71,478,429,457,331,276
Ucp1,0,0,0,0,0,0
Elmod2,60,360,333,261,216,222
Mgat4d,0,0,0,0,0,0
Clgn,0,0,0,1,0,0
Scoc,42,368,321,331,247,281
Olfr370,0,0,1,0,0,0
Ndufb7,91,209,182,532,127,184
Tecr,35,312,287,358,238,266
Dnajb1,67,425,396,379,230,310
Gipc1,59,298,277,290,217,267
Ptger1,9,20,30,45,19,21
Pkn1,275,1726,1440,1402,1034,1115
Ddx39,104,636,652,678,516,658
Adgre5,65,493,490,312,282,383
Mir1668,3,15,22,18,4,21
Adgrl1,0,1,3,3,0,0
Asf1b,12,98,158,66,51,160
Prkaca,113,851,677,696,462,610
Samd1,129,840,644,600,474,509
1700067K01Rik,1,4,2,2,1,1
Mir8111,0,0,0,0,0,0
2210011C24Rik,0,10,5,0,3,5
Mir1199,0,3,0,0,0,0
Palm3,9,4,3,7,2,3
Il27ra,3,16,15,16,21,11
Rln3,0,0,0,0,0,0
Rfx1,19,155,195,92,108,123
Mir709,0,2,3,0,0,4
Dcaf15,18,166,163,146,115,167
Podnl1,0,0,0,0,1,0
Cc2d1a,42,344,375,351,245,320
4930432K21Rik,0,3,9,4,6,7
Nanos3,0,0,0,0,0,0
Mir181d,0,0,0,0,0,0
Mir181c,0,0,0,0,0,0
Mir23a,1,10,6,7,1,8
Mir27a,0,4,2,1,0,1
Mir24-2,0,1,1,1,1,1
Mir3074-2,0,1,1,2,0,1
Zswim4,47,516,489,504,490,533
D8Ertd738e,287,352,388,1720,271,329
Mri1,15,95,78,63,76,69
Ccdc130,28,129,108,125,109,94
Cacna1a,67,419,387,380,309,343
Ier2,27,139,103,188,140,171
Nacc1,214,1771,1601,1441,1162,1474
Trmt1,29,250,273,215,179,225
Lyl1,21,139,139,106,73,95
Nfix,28,222,216,191,172,156
Dand5,2,9,17,19,9,10
Gadd45gip1,56,198,195,358,116,165
Rad23a,124,1043,879,692,644,950
Calr,5862,44572,36533,39956,29893,31840
Farsa,36,470,435,452,380,449
Mir7069,1,2,0,1,2,4
Syce2,28,128,171,134,74,143
Gcdh,24,173,121,99,96,92
Klf1,1,1,0,0,0,1
Dnase2a,228,1121,835,1125,747,774
Mast1,1,7,10,5,0,1
Gm38426,0,12,7,8,9,3
Rtbdn,0,0,0,0,1,0
Rnaseh2a,20,148,125,107,110,199
Prdx2,179,1264,1168,1159,737,908
Junb,266,1710,1579,2197,1618,1806
Hook2,23,70,58,113,63,53
Best2,0,1,0,0,1,0
Asna1,79,617,575,550,439,563
2310036O22Rik,293,841,755,1135,514,694
Tnpo2,35,403,402,278,362,405
A230103J11Rik,8,10,19,20,8,12
Fbxw9,10,73,69,63,51,55
Mir7070,0,0,2,0,1,0
Gm5741,0,0,0,0,0,0
Dhps,27,207,189,179,161,158
Wdr83,11,60,62,67,30,55
Wdr83os,11,133,120,86,107,111
Man2b1,337,3030,2519,1966,2007,2239
Zfp791,1,14,4,15,6,6
Cks1brt,0,0,0,0,0,1
Olfr371,0,0,0,0,0,0
Vps35,678,4942,4456,3582,3403,3963
Orc6,20,111,181,121,84,116
Mylk3,0,0,0,0,1,0
4921524J17Rik,43,206,191,392,160,174
Gpt2,16,179,148,91,98,141
Dnaja2,293,1471,1422,2424,1177,1298
Neto2,7,40,37,36,38,45
Mir8109,0,0,0,0,0,0
Itfg1,99,693,661,487,433,544
Phkb,41,321,278,247,181,243
Abcc12,0,0,0,0,0,0
Lonp2,83,328,334,403,255,304
Siah1a,12,98,88,77,81,71
Gm10638,1,0,0,1,2,1
N4bp1,63,441,371,504,412,390
Gm10637,0,0,0,0,0,0
Cbln1,0,0,0,0,0,0
Gm2694,0,0,0,0,0,0
4933402J07Rik,0,0,0,0,0,0
1700096P03Rik,0,0,0,0,0,0
Zfp423,0,0,0,0,0,0
Cnep1r1,24,239,196,168,148,150
Heatr3,55,413,375,400,470,465
Mir7071,0,1,1,0,1,3
Papd5,130,927,855,814,601,700
Adcy7,445,3797,2920,2633,2525,2754
Brd7,305,1187,999,1592,692,766
Nkd1,0,0,0,1,0,0
Snx20,73,463,395,500,366,433
Nod2,15,59,54,82,83,106
Cyld,99,602,581,552,461,539
Mir8110,0,0,0,0,0,0
Sall1,0,0,0,0,0,0
Tox3,0,0,0,0,0,0
Chd9,195,797,793,1053,545,589
Rbl2,120,887,788,671,407,454
Aktip,56,420,351,307,264,322
Rpgrip1l,30,176,183,201,130,169
Fto,68,541,547,440,415,432
Irx3,0,0,0,0,0,0
Crnde,0,2,4,2,0,4
Irx5,0,0,0,0,0,0
Irx6,0,0,0,0,0,0
Mmp2,0,1,0,0,1,0
Lpcat2,56,489,361,302,242,312
Capns2,0,2,5,4,6,3
Slc6a2,0,0,0,0,0,0
Ces1a,0,0,0,0,0,0
Ces1b,0,0,0,0,0,0
Ces1c,0,0,0,0,0,0
Ces1d,0,0,0,0,0,0
Ces1e,0,0,0,0,0,0
Ces1f,0,0,0,0,0,0
Ces1g,0,0,0,0,0,0
Ces5a,0,0,0,0,0,0
Gnao1,0,0,2,0,0,0
4930488L21Rik,0,0,0,0,0,0
Amfr,187,1410,1332,1144,1210,1416
Nudt21,36,237,313,206,161,228
Ogfod1,42,331,291,282,212,264
Bbs2,2,27,18,20,21,22
Mt4,0,0,0,0,0,0
Mt3,0,0,0,0,0,0
Mt2,21,156,169,145,85,122
Mt1,49,419,382,307,226,292
Nup93,60,497,539,410,353,484
Mir138-2,0,0,0,0,0,0
Slc12a3,0,0,0,0,0,0
Herpud1,12,65,121,69,89,113
9330175E14Rik,0,8,7,10,5,9
Nlrc5,48,399,399,329,285,362
Mir7072,0,1,1,1,1,0
Cpne2,93,692,529,549,439,457
Fam192a,80,574,466,588,448,455
Rspry1,50,382,361,360,300,282
Arl2bp,96,666,651,490,494,605
Pllp,0,0,0,0,0,0
Ccl22,2,6,7,3,10,14
Cx3cl1,10,38,57,45,20,50
Ccl17,0,0,0,0,0,0
Ciapin1,9,163,135,130,104,166
Coq9,40,229,233,215,144,190
Polr2c,117,251,302,611,264,307
Dok4,7,68,74,42,47,54
Ccdc102a,0,2,2,3,0,2
Adgrg5,1,0,0,0,0,0
Adgrg1,9,52,28,66,35,20
Adgrg3,1,19,9,5,3,5
Drc7,0,0,0,0,0,0
Katnb1,21,223,205,127,107,146
Kifc3,35,234,187,216,130,134
Cngb1,0,1,2,4,1,1
Tepp,0,0,0,0,0,0
Zfp319,27,284,229,191,163,222
Usb1,22,222,184,167,171,217
Mmp15,2,6,7,4,1,1
Cfap20,32,143,108,239,67,85
Csnk2a2,88,537,419,505,440,407
Ccdc113,0,0,0,0,0,0
Prss54,0,0,0,0,0,0
Gins3,21,91,94,69,57,106
Ndrg4,3,51,68,60,52,87
Setd6,16,130,95,137,80,67
Cnot1,356,2269,2551,2208,1900,2001
Mir7073,0,0,2,1,5,1
4930513N10Rik,1,8,2,16,4,5
Slc38a7,47,364,349,269,250,279
Got2,121,1438,1422,907,1020,1327
Mir28c,0,0,0,0,0,0
Gm15679,0,0,0,0,0,0
Cdh8,0,0,0,0,0,0
Cdh11,0,0,0,2,0,0
1600027J07Rik,0,0,0,0,0,0
4933400L20Rik,0,0,0,0,0,0
Gm29682,0,0,0,0,0,0
Cdh5,0,8,17,11,9,15
Bean1,0,0,1,2,0,0
Tk2,38,286,202,241,189,239
Cklf,13,61,97,65,56,73
Cmtm2a,0,0,0,0,0,0
Cmtm1,0,0,0,0,0,0
Cmtm2b,0,0,0,0,0,0
Cmtm3,88,984,733,645,638,671
Cmtm4,44,244,263,202,200,237
Dync1li2,176,1013,932,1051,746,808
Ccdc79,0,0,0,0,0,1
Nae1,77,419,366,460,302,307
Car7,0,3,4,2,2,3
Pdp2,34,227,217,215,180,186
Cdh16,0,0,0,0,0,0
Rrad,22,73,84,172,69,104
Fam96b,30,186,144,255,115,129
Ces2a,0,0,0,0,0,0
4932416K20Rik,0,0,0,0,0,0
Ces2b,0,0,0,0,0,0
Ces2c,0,0,0,0,0,0
Ces2d-ps,0,0,0,0,0,0
Ces2e,0,0,0,0,0,0
Ces2f,0,0,0,0,0,0
Ces2g,0,0,0,0,0,0
Ces2h,0,0,0,0,0,0
Ces3a,0,0,0,0,0,0
Ces3b,0,0,0,0,0,0
Ces4a,0,0,0,0,0,0
Cbfb,274,1160,1379,1483,846,1081
D230025D16Rik,24,133,138,103,114,107
B3gnt9,2,18,23,18,6,15
Tradd,25,119,148,129,85,81
Fbxl8,1,59,38,31,13,24
Hsf4,5,14,24,11,15,14
Nol3,3,15,15,21,7,14
4931428F04Rik,5,41,19,30,25,46
Exoc3l,0,1,2,0,1,0
E2f4,73,380,321,441,320,378
Elmo3,2,10,8,4,2,10
Mir328,0,2,1,0,0,0
Lrrc29,2,11,6,7,4,7
Tmem208,30,192,177,154,149,192
Fhod1,63,533,458,359,318,392
Slc9a5,2,21,32,36,28,30
Plekhg4,0,0,1,1,0,0
Kctd19,0,0,1,0,0,0
Lrrc36,0,0,2,0,0,0
Tppp3,1,1,2,4,1,2
Zdhhc1,1,29,39,24,18,16
Hsd11b2,0,0,0,1,0,0
Atp6v0d1,127,932,835,622,600,753
Agrp,0,0,0,0,0,0
Fam65a,28,315,254,199,201,261
Mir1966,0,15,9,10,5,7
Ctcf,168,827,764,839,538,607
Rltpr,0,3,2,4,1,4
Acd,18,110,139,83,69,90
Pard6a,3,26,27,18,12,15
Enkd1,3,31,28,24,9,33
4933405L10Rik,0,0,0,0,0,0
Gfod2,3,9,26,17,7,20
Ranbp10,72,627,581,435,445,485
Tsnaxip1,0,0,1,3,0,0
Cenpt,16,175,187,142,91,148
Thap11,12,158,127,91,127,139
Nutf2,60,449,454,530,381,418
Nutf2-ps1,56,438,439,519,367,407
Edc4,60,579,560,433,373,483
Nrn1l,0,0,1,0,1,0
Pskh1,18,174,121,108,112,134
Ctrl,0,1,0,0,0,1
Psmb10,34,287,267,269,210,285
Lcat,2,1,3,1,5,3
Slc12a4,98,840,702,615,574,652
Mir7074,0,0,0,0,0,2
Dpep3,1,9,11,11,12,15
Dpep2,351,2621,1994,2339,1737,1683
Ddx28,46,278,241,354,215,273
Dus2,26,93,89,83,58,97
Nfatc3,147,1154,1138,904,790,935
Esrp2,0,0,0,0,0,0
1810019D21Rik,0,0,0,0,0,0
Pla2g15,62,473,331,273,254,234
Slc7a6,32,163,171,147,180,180
Slc7a6os,35,166,144,302,108,159
Prmt7,28,312,315,252,256,365
Smpd3,34,117,45,132,50,22
4930506A18Rik,0,1,0,0,0,0
Zfp90,20,161,99,139,73,63
Cdh3,0,0,0,0,1,0
1110028F18Rik,0,0,0,0,0,0
Cdh1,9,33,19,26,8,12
Tango6,7,83,73,57,47,51
Has3,0,0,0,1,2,0
Chtf8,119,845,891,902,661,817
Cirh1a,42,306,319,375,378,411
Sntb2,91,535,566,525,466,573
Vps4a,122,791,689,951,510,688
Pdf,17,113,121,111,76,82
Cog8,31,257,230,208,203,226
Nip7,73,263,274,399,245,326
Tmed6,0,0,0,0,0,0
Terf2,32,232,234,227,125,171
Mir7075,0,3,0,2,0,0
Cyb5b,203,1255,1191,1227,962,1212
Nfat5,161,1286,1260,1414,1125,1241
Nqo1,3,63,63,41,40,50
Nob1,26,249,210,270,194,270
Wwp2,149,1386,1237,1156,929,1092
Mir140,0,2,1,2,1,0
Psmd7,406,817,801,1913,575,723
Lncbate1,0,0,0,0,0,0
Zfhx3,113,725,835,749,501,567
Mir3108,0,0,1,0,0,0
D030068K23Rik,0,0,0,0,0,0
Gm1943,7,9,7,21,13,4
Pmfbp1,0,0,0,0,0,0
Dhx38,326,1198,979,1769,702,897
Txnl4b,9,92,54,53,46,39
Hp,0,0,2,2,6,7
Dhodh,5,59,71,62,44,72
Pkd1l3,5,8,9,16,9,7
Ist1,124,838,688,685,598,674
Zfp821,17,43,31,42,22,28
