Geneid,Control,Control,Control,M1,M1,M1,M2a,M2a,M2a,M2c,M2c,M2c
18585,2,0,0,2,0,0,0,0,0,0,1,0
57773,398,470,461,361,352,312,381,491,397,565,414,388
78330,860,1221,1022,1042,1052,906,614,825,701,1506,1122,1125
18771,468,477,526,437,351,314,434,546,573,627,504,439
12411,1,0,0,0,1,2,0,0,0,2,0,2
108121,824,1184,993,819,755,651,463,648,614,1140,930,860
100862364,0,1,0,0,0,0,0,0,0,0,0,0
12954,0,0,0,0,0,0,0,0,0,0,0,0
17691,242,251,320,570,549,462,297,335,250,486,315,304
74377,4,2,4,2,1,2,5,2,2,1,7,3
72462,394,383,447,303,252,228,237,277,251,547,421,385
435518,1,2,0,1,0,0,1,0,0,0,0,2
100504381,0,0,0,0,0,0,1,0,0,0,0,0
18131,2,5,2,13,13,12,4,6,6,1,5,0
100862382,0,0,0,1,0,0,0,0,0,0,0,0
71932,0,0,0,0,1,0,0,0,1,0,0,1
57261,3003,3000,3850,3528,3168,2921,2678,3130,3035,4711,3605,3416
56399,1710,1703,2095,2168,2138,1860,1462,1834,1681,2507,1879,1837
54194,578,589,728,938,919,749,708,891,804,855,643,594
22404,855,833,1033,933,864,818,769,867,831,1359,873,881
320484,1134,1122,1450,2097,2028,1893,981,1279,1129,1531,1194,1125
664702,7,16,12,18,19,18,12,9,14,13,18,6
57757,2,2,2,6,4,3,0,2,3,5,7,2
320997,0,0,2,1,0,0,27,50,53,0,0,0
208285,27,31,40,67,73,43,19,19,17,47,28,42
70101,561,727,654,796,791,677,158,220,173,1351,1044,1007
677156,2,3,3,0,1,1,2,5,11,28,15,12
631304,0,0,0,0,0,0,0,0,0,0,0,0
106648,0,0,0,0,0,0,0,0,0,1,1,0
208292,2550,1940,3184,2533,2454,1990,1895,2391,2225,3989,3058,2820
240063,0,4,2,1,2,3,2,0,0,2,1,1
240064,139,139,154,161,155,133,126,138,153,223,150,133
240066,127,131,146,123,106,91,81,107,81,166,113,121
64385,0,0,0,0,1,0,0,0,0,0,1,0
170716,173,198,234,275,279,220,361,413,411,279,164,197
77875,5,8,10,7,2,3,14,13,13,11,12,9
224691,175,171,183,180,150,123,133,162,143,253,182,215
240067,194,226,221,385,319,280,187,244,212,261,239,254
73451,131,144,166,106,94,70,53,68,55,171,101,103
74042,0,0,0,0,0,0,0,0,0,0,0,0
240068,119,140,132,123,115,80,95,114,138,185,139,116
240069,0,0,0,0,0,0,0,0,0,0,0,0
100861596,0,0,0,0,0,0,0,0,0,0,0,0
100038859,0,0,0,0,0,0,0,0,0,0,0,0
100038860,0,0,0,0,0,0,0,0,0,0,0,0
100043474,0,0,0,0,0,1,0,0,0,0,0,0
77652,209,223,252,205,219,161,170,224,202,296,211,220
258939,0,0,0,0,0,0,0,0,0,0,0,0
100043468,146,164,217,142,137,97,161,208,200,216,206,164
224694,86,89,129,111,103,101,125,119,103,151,102,85
22643,222,239,210,123,136,116,330,416,351,246,191,173
69481,1,0,0,0,0,0,0,0,2,1,0,1
224697,1020,966,1351,1140,1091,907,1577,1895,1805,1122,913,816
17916,12560,13555,15331,13329,12620,11343,24179,29728,28159,17079,13041,12257
328801,597,703,727,662,564,495,397,432,375,795,561,544
378460,454,443,557,461,460,394,38,45,31,396,309,244
76936,7210,9208,8398,6672,6262,5602,4235,5233,4851,10447,7999,7529
224703,829,962,1008,922,956,931,794,914,814,1267,1007,924
100862103,0,0,0,0,0,0,0,0,0,0,0,0
19326,1146,1315,1435,1242,1135,1021,1083,1341,1188,1750,1338,1268
100502751,23,28,36,27,27,38,18,26,34,35,34,21
57875,82,104,87,110,90,73,138,152,114,105,96,69
80880,263,329,321,284,304,285,177,246,228,258,192,160
54127,2745,4627,3335,3220,3137,2730,2836,3662,3378,4608,3547,3340
66416,601,888,706,603,636,509,617,796,704,992,750,672
54219,122,153,141,60,55,64,162,179,186,120,99,84
100502766,2011,2417,2445,1304,1333,1139,260,346,331,2201,1802,1529
474160,19,11,18,25,38,25,20,24,22,15,9,5
407803,51,73,65,73,73,56,68,66,72,48,38,31
13163,1050,1299,1250,1856,1939,1596,816,999,994,1295,999,982
81630,843,1049,1026,730,678,631,707,821,894,1267,886,831
100502849,2,7,4,8,6,3,5,2,3,8,5,3
21356,4600,5723,5479,16884,16631,14257,5671,6840,6519,6607,5224,4699
19732,2507,2750,3076,3011,2653,2396,2540,2979,2850,3508,2723,2603
14976,554,788,699,583,551,482,416,449,504,828,664,608
57315,512,601,679,367,367,320,502,614,564,618,502,434
54218,167,208,203,238,228,171,191,262,229,242,220,176
20084,5358,8369,6316,6050,5989,5228,5517,6656,6442,8403,6485,6354
224705,1139,1189,1365,1063,1053,929,1094,1410,1266,1870,1437,1265
630499,84,87,98,101,113,89,348,418,485,133,90,91
433100,38,56,59,37,21,24,84,102,99,62,48,26
14972,10809,14087,13226,59432,56900,50868,16610,20529,18829,17738,13582,12448
19763,177,235,250,275,278,210,235,247,292,262,231,205
100502891,0,0,2,0,0,0,0,0,0,0,0,1
723823,0,0,0,1,1,0,1,1,1,2,0,0
14979,383,483,463,469,449,363,417,460,365,437,377,376
14977,2088,2779,2662,2547,2419,2177,2604,3274,2868,4233,3281,2959
20182,1272,1548,1524,1487,1360,1193,1035,1377,1179,1630,1363,1206
12815,18,23,40,56,52,43,24,25,26,72,58,41
15004,0,0,0,0,0,0,0,0,0,0,0,0
414076,3,1,0,3,3,2,0,1,0,1,1,0
15001,21,18,24,268,263,253,2,2,3,9,5,10
100502911,6,3,4,1,1,4,1,6,2,3,1,1
14312,4940,5423,5812,8079,7826,6635,5563,6961,6214,7848,5926,5520
14998,373,549,507,10258,9619,8757,2978,3447,3173,523,366,359
15000,33,30,32,296,302,210,40,68,49,19,17,15
14999,509,597,563,7824,7307,6340,3586,3938,3709,626,491,442
16912,687,1165,888,4469,4194,3873,411,523,527,956,756,702
21354,1340,1577,1654,14572,14155,12533,725,896,893,1759,1342,1351
16913,2555,3934,3123,12217,11680,10346,1772,2232,1965,3532,2650,2596
21355,941,1147,1069,5094,4950,4378,757,842,917,1221,839,853
100502931,0,1,1,10,6,7,0,0,1,2,0,1
15002,75,115,110,899,777,749,6,7,9,30,21,28
14961,1145,1430,1281,75544,71424,63030,20812,24977,23988,897,797,696
14960,920,1070,1041,60223,57633,50883,18513,22303,21190,596,565,403
14969,792,1051,923,60716,57996,51756,13191,16017,15176,530,518,414
381091,0,0,4,2,4,8,0,0,2,3,3,1
100504404,0,0,0,0,0,0,0,0,0,0,0,0
547431,5,7,4,5,1,5,0,2,0,4,5,2
100038862,0,0,0,0,0,2,0,0,0,0,0,0
407788,1,3,1,9,15,13,0,0,0,1,4,4
632126,0,0,0,2,6,6,0,0,0,0,0,0
81497,0,0,0,1,0,0,0,2,0,0,0,0
624681,0,0,0,7,10,12,0,1,0,0,0,0
18132,441,456,546,327,348,274,23,18,13,97,80,48
106512,1529,2031,1845,2815,2740,2334,1348,1681,1568,2349,1829,1681
18515,1147,1238,1455,1310,1206,1105,1003,1236,1187,1770,1327,1225
11596,19,20,40,27,22,17,13,20,9,38,23,28
54197,1147,1556,1363,866,818,652,778,913,815,1613,1228,1090
55979,1396,1477,1635,1459,1306,1167,1196,1402,1270,2104,1621,1471
81701,42,32,50,121,129,113,31,40,29,58,42,35
54397,1238,1461,1469,2735,2731,2451,926,1119,989,2039,1583,1431
260297,14,12,11,57,58,53,15,18,10,11,3,13
56299,120,205,179,119,115,124,114,124,125,194,161,142
12915,2135,2572,2649,2604,2524,2250,1436,1634,1450,3160,2523,2135
81877,1,0,3,0,0,1,5,3,2,0,0,0
12268,10,12,8,1744,1694,1397,6,5,2,259,195,176
13079,0,0,0,0,0,0,0,0,0,0,0,0
625018,8,9,18,25,28,17,11,14,7,27,16,16
54402,324,414,452,493,505,471,349,367,331,546,399,398
112403,349,457,441,396,315,300,291,321,311,468,334,344
108077,1646,1927,2117,2023,1901,1690,1402,1804,1655,2544,1946,1757
27632,818,1046,953,691,740,681,448,468,504,1005,827,765
14962,29,34,44,354,330,262,22,31,31,49,56,68
12263,3,0,3,12,9,14,2,2,0,2,6,3
193736,140,192,179,124,133,113,97,123,112,158,169,146
110147,4965,5677,6242,5599,5416,4810,3540,4174,4157,7549,5814,5522
70129,1,1,1,4,0,0,0,0,0,1,2,1
18010,1807,2249,2180,1572,1472,1349,1404,1721,1740,3710,2900,2572
68763,174,277,218,231,235,163,224,241,278,358,243,247
100217427,3,4,4,7,6,1,5,4,9,10,3,4
15511,25,28,27,16,15,21,165,154,161,22,22,23
193740,8,25,10,6,7,11,79,85,94,22,13,19
15482,24,20,38,8,8,7,32,32,25,44,48,28
27756,582,814,713,389,374,316,209,298,278,787,670,601
22321,3083,3591,3759,3024,2850,2602,1147,1406,1390,4113,2921,2772
27762,21,19,40,4,5,7,2,2,7,39,29,28
78376,4,6,3,1,1,0,0,2,2,5,1,0
17687,35,28,41,22,24,18,22,24,15,40,25,26
114584,8898,12723,10741,8542,8268,7183,5081,6250,5943,12809,9619,9237
51793,181,271,203,25,37,32,33,41,39,308,233,211
106722,0,2,0,0,0,1,0,2,0,1,1,5
114763,0,0,0,0,0,0,0,0,0,0,0,0
68468,0,0,0,0,0,0,0,0,0,0,0,0
114654,3,2,7,2,6,4,1,0,2,2,5,2
70274,1,2,2,0,4,2,0,3,0,2,5,2
433099,0,0,0,0,1,0,0,0,0,0,0,0
193742,958,1200,1059,2268,2184,2011,862,1057,954,1605,1129,1069
114652,0,0,0,0,0,0,0,0,0,0,0,0
266614,15,2,6,10,0,3,5,4,9,10,8,0
13001,1319,1680,1586,1425,1346,1248,1334,1554,1476,2105,1633,1556
81845,208,313,266,284,258,211,196,202,188,327,262,276
114585,318,370,413,450,458,405,423,455,456,573,456,439
55938,5,4,8,4,9,5,10,12,5,13,15,9
224727,5080,5375,6254,5142,4932,4416,3860,4601,4371,7618,5836,5481
53761,10580,9583,13478,10529,10112,8874,7057,8279,7715,15621,11775,10966
11629,598,860,689,5490,5261,4570,154,204,192,1321,1155,986
16988,434,660,531,1207,1264,1036,104,133,121,902,703,699
16994,20,18,24,53,50,40,0,10,13,21,21,18
21926,390,454,467,843,763,664,85,118,115,237,155,151
16992,1,0,1,0,2,1,0,0,3,1,0,0
18038,247,334,250,322,293,277,170,200,218,286,249,231
66237,59,50,62,69,71,73,53,71,60,71,79,40
53817,2201,2799,2650,2087,2086,1741,1844,2241,1995,3097,2479,2150
100862191,387,314,464,473,514,435,424,534,513,489,401,374
14964,15709,20130,19244,48723,46496,40588,36086,43725,41338,25052,19283,18128
100862184,7,14,9,33,12,18,17,19,20,10,10,4
15006,24,23,21,77,93,70,47,115,68,29,24,32
15013,1,2,0,0,1,1,1,1,0,0,0,0
15015,991,1286,1165,8812,8622,7633,703,853,784,1914,1478,1330
68395,36,26,47,876,773,719,31,33,48,17,29,26
110557,22,18,26,2525,2558,2261,15,15,28,26,20,6
15018,28,31,37,2514,2356,1998,36,35,41,37,57,47
15007,1,0,1,7,7,6,3,6,2,4,4,2
100503096,0,0,0,0,0,0,0,0,0,0,0,0
18999,0,0,0,0,0,0,0,0,0,2,0,0
106795,947,1162,1196,672,693,562,132,177,191,1102,842,836
240084,436,529,530,371,309,314,59,82,108,438,329,306
57390,0,0,0,0,1,0,0,0,0,0,0,1
386463,8,3,4,2,0,0,0,3,3,0,0,0
69542,0,0,0,0,0,0,0,0,0,0,0,0
672682,0,0,0,0,0,0,0,0,0,0,0,0
268949,0,0,0,0,0,0,0,0,0,0,0,0
433102,0,0,0,0,0,0,0,0,0,0,0,0
68915,359,431,472,400,362,315,172,222,175,472,368,329
14885,301,349,340,247,229,207,143,196,195,401,288,244
12305,27,17,28,5,8,2,5,15,9,6,4,8
74601,0,0,0,0,1,0,1,0,1,2,3,0
100503344,0,0,0,0,0,0,0,0,0,0,0,0
15937,143,207,163,83,69,64,533,658,607,1130,898,766
14251,983,1167,1132,1396,1304,1167,927,1188,1068,3666,2780,2604
22154,7229,8410,8589,4649,4557,3875,2680,3242,3135,9640,7395,6814
240087,1640,1247,1860,1206,1231,1055,791,959,927,2104,1482,1497
100503359,12,14,8,9,11,9,16,15,29,70,51,32
106582,571,668,597,416,345,325,101,119,126,619,403,432
76448,4032,4335,4829,4815,4400,3978,3215,3757,3659,5499,4187,3821
69192,1364,1568,1606,1254,1275,1071,1213,1559,1480,2040,1643,1437
69662,286,363,343,317,270,291,240,317,265,390,349,283
100503379,31,25,36,30,39,43,46,30,44,43,42,37
73242,119,103,144,115,118,95,128,180,165,192,128,114
66973,100,130,134,88,115,81,134,148,107,165,102,142
52040,1031,1125,1286,1283,1170,1038,1094,1264,1224,1647,1317,1293
100316810,0,5,4,7,2,0,3,10,5,10,6,3
100043674,3,4,3,4,6,1,6,4,7,7,4,2
667766,23,17,20,22,12,11,18,21,33,33,33,17
224742,3083,3813,3674,2698,2670,2316,2666,3150,2915,4863,3711,3406
100124459,0,0,0,0,0,0,0,0,0,0,0,0
75210,161,186,196,311,338,258,233,275,254,266,195,179
14670,1040,1468,1323,1933,1858,1697,1318,1621,1612,1384,1197,981
77810,16,19,39,72,94,74,21,37,32,24,24,12
15042,427,446,523,1515,1457,1230,365,443,409,375,273,276
15040,2323,3282,2718,20598,19697,17421,6237,7305,7317,2685,2196,2036
15039,855,1118,1114,4390,4080,3624,948,1115,991,1439,1138,1055
547347,1,3,1,11,15,11,0,7,4,2,3,1
100529082,0,3,2,6,5,1,1,1,1,1,0,3
14963,0,1,1,3,1,3,0,0,1,0,0,1
667792,0,0,0,0,0,1,0,0,0,0,1,0
15051,296,372,361,462,439,399,142,171,164,261,233,250
15024,100,107,125,454,435,392,73,82,95,153,140,95
630294,10,8,7,81,57,43,17,22,33,7,7,5
69717,3,4,2,20,28,20,9,29,13,11,4,6
675325,0,0,0,0,0,0,0,0,0,0,0,0
667977,5,10,3,29,33,35,17,18,20,7,11,9
625785,2,1,2,1,1,2,1,0,4,3,1,1
15043,0,0,0,0,0,0,0,0,0,0,0,0
100046579,16,49,25,18,22,19,13,8,4,23,26,24
67676,343,479,374,377,360,298,174,228,197,457,327,369
79263,256,270,321,320,345,277,202,212,204,345,280,245
333715,0,1,0,0,2,1,0,0,0,3,0,0
14985,0,0,0,0,0,0,0,0,0,0,0,0
110696,0,0,0,0,0,0,0,0,0,0,0,0
545204,0,0,0,0,0,0,0,0,0,0,0,0
224753,0,0,0,0,0,0,0,0,0,0,0,0
224754,0,0,0,0,0,0,0,0,0,0,0,0
14997,0,0,0,0,0,0,0,0,0,0,0,0
224756,0,0,0,0,0,0,0,0,0,0,0,0
100043158,0,0,0,0,0,0,0,0,0,0,0,0
224761,0,0,0,0,0,0,0,0,0,0,0,0
399549,0,0,0,0,0,0,0,0,0,0,0,0
22670,1199,1212,1530,2105,2061,1818,993,1217,1190,1720,1374,1252
69097,7,9,10,9,3,3,6,7,8,7,5,4
19824,0,1,0,0,0,0,0,0,0,0,0,0
195359,0,0,0,0,0,0,0,0,0,0,0,0
224762,0,0,0,0,0,0,0,0,0,0,0,0
73286,0,0,0,0,0,0,0,0,0,0,0,0
386454,0,0,3,0,0,0,0,0,0,0,0,1
76497,531,710,622,664,636,524,275,347,314,697,506,444
66136,221,345,263,275,302,226,96,95,103,310,231,198
76416,28,36,36,49,38,48,14,15,20,26,30,23
76797,0,0,0,0,0,0,0,0,0,0,0,0
240095,0,0,0,5,3,4,0,0,0,1,0,0
22715,1,2,0,1,1,2,0,0,1,1,0,1
17441,0,0,0,0,0,0,0,0,0,0,0,0
54393,11,7,11,56,58,53,10,15,9,8,9,5
258469,0,0,0,0,0,0,0,0,0,0,0,0
258470,0,0,0,0,0,0,0,0,0,0,0,0
258448,0,0,0,0,0,0,0,0,0,0,0,0
258051,0,0,0,0,0,0,0,0,0,0,0,0
24108,0,0,0,10,8,10,0,0,0,0,0,0
258219,0,0,0,0,0,0,0,0,0,0,0,0
258506,0,0,0,0,0,0,0,0,0,0,0,0
258507,0,0,0,0,0,0,0,0,0,0,0,0
258505,0,0,0,0,0,0,0,0,0,0,0,0
258503,0,0,0,17,6,10,0,0,0,0,0,0
14991,618,807,751,1947,1883,1648,428,494,459,931,755,671
258508,6,5,12,25,46,32,7,5,18,14,12,11
258831,0,0,1,2,0,0,0,0,0,0,1,0
258218,0,0,0,0,0,1,0,0,0,0,0,2
258830,0,0,0,0,0,0,0,0,0,0,0,0
258504,0,0,0,0,0,0,0,0,0,0,0,0
258457,0,0,0,0,0,0,0,0,0,0,0,0
258832,1,0,0,0,0,0,0,0,0,0,0,0
14990,1,1,1,7,15,5,34,59,50,1,2,3
258325,3,7,9,2,2,3,60,34,65,5,3,4
545205,29,10,43,8,14,18,148,187,183,28,27,21
258096,9,4,9,1,4,2,38,44,38,4,2,2
258286,0,2,1,0,0,0,11,8,23,1,2,0
258284,1,0,2,0,0,0,13,17,21,4,2,4
257908,6,2,0,0,0,0,15,19,21,1,0,2
258625,0,0,1,0,0,0,4,8,6,0,0,1
258263,0,0,0,0,0,0,1,0,0,0,0,0
404308,0,0,0,0,0,0,0,0,0,0,0,0
258095,0,0,0,0,0,0,0,0,0,0,0,0
258624,0,0,0,0,0,0,0,0,0,0,0,0
258622,0,0,0,0,0,0,0,0,0,0,0,0
258285,0,0,0,0,0,0,0,0,0,0,0,0
258623,0,0,0,0,0,0,0,0,0,0,0,0
259064,0,0,0,0,0,0,0,0,0,0,0,0
258287,0,0,0,0,0,0,0,0,0,0,0,0
258892,0,0,0,0,0,0,0,0,0,0,0,0
258374,0,0,0,0,0,0,0,0,0,0,0,0
383243,0,0,0,0,0,0,0,0,0,0,0,0
258094,0,0,0,0,0,0,0,0,0,0,0,0
258324,0,0,0,0,0,0,0,0,0,0,0,0
258480,0,0,0,0,0,0,0,0,0,0,0,0
258867,0,0,0,0,0,0,0,0,0,0,0,0
257889,0,0,0,0,0,0,0,0,0,0,0,0
258828,0,0,0,0,0,0,0,0,0,0,0,0
258829,0,0,0,0,0,0,0,0,0,0,0,0
258329,0,0,0,0,0,0,0,0,0,0,0,0
170648,0,0,0,0,0,0,0,0,0,0,0,0
258481,0,0,0,0,0,0,0,0,0,0,0,0
258803,0,0,0,0,0,0,0,0,0,0,0,0
100126765,0,0,0,0,0,0,0,0,0,0,0,0
100126773,0,0,0,0,0,0,0,0,0,0,0,0
100126768,0,0,0,0,0,0,0,0,0,0,0,0
100126776,0,0,0,0,0,0,0,0,0,0,0,0
100126779,0,0,0,0,0,0,0,0,0,0,0,0
100126774,0,0,0,0,0,0,0,0,0,0,0,0
100043300,0,0,0,0,0,0,0,0,0,0,0,0
668200,0,0,0,0,0,0,0,0,0,0,0,0
100861531,311746,538106,319135,197988,244482,153679,147100,349768,164724,606225,137842,168253
100126775,0,0,0,0,0,0,0,0,0,0,0,0
18663,0,0,0,0,0,0,0,0,0,0,0,0
11572,0,0,0,0,0,0,0,1,0,1,0,0
11571,1,0,0,0,0,0,0,0,0,0,0,0
100126778,0,0,0,0,0,0,0,0,0,0,0,0
433107,0,0,0,0,0,0,0,0,0,0,0,0
100126777,0,0,0,0,0,0,0,0,0,0,0,0
100126766,0,0,0,0,0,0,0,0,0,0,0,0
619517,0,0,0,0,0,0,0,0,0,0,0,0
22024,0,0,0,0,1,0,1,0,1,0,1,0
19743,0,0,0,0,0,0,0,0,1,1,0,1
71583,25,32,28,13,17,10,73,101,66,22,13,11
435528,0,0,0,0,0,0,0,0,0,0,0,0
83815,412,530,504,233,220,190,81,99,79,514,467,399
17850,774,765,876,642,634,524,639,758,741,1181,926,882
100862363,0,0,1,0,0,0,0,0,1,1,0,0
627626,1,1,0,1,3,0,2,1,0,0,0,0
791382,0,0,0,0,0,0,0,0,0,0,0,0
353344,0,0,0,0,0,0,0,0,0,0,0,0
78249,0,0,0,0,0,1,0,2,1,1,1,0
435529,0,0,3,2,0,0,0,3,1,0,0,0
546797,0,0,0,0,0,0,0,0,0,0,0,0
12488,2074,1887,2390,2810,2829,2470,1637,2112,1985,2750,2172,2056
94185,502,506,601,664,679,563,1355,1513,1342,756,486,473
545207,0,0,0,0,0,0,0,1,0,0,0,0
77596,0,0,1,0,0,0,2,1,0,0,0,1
224792,10,5,15,21,16,8,14,5,14,2,3,2
17287,0,0,0,0,0,0,0,0,1,0,0,0
100043332,7,6,9,7,3,9,56,59,47,22,14,20
27226,233,302,322,1422,1339,1156,3080,3839,3559,1254,1003,946
73504,6,2,4,41,43,21,36,55,57,29,15,17
210510,0,0,0,0,0,1,1,1,0,2,1,0
74011,23,22,47,53,43,26,27,36,31,41,28,29
56050,52,67,56,65,58,55,30,49,33,54,47,37
53901,4,0,0,1,0,0,1,0,0,0,0,0
83965,3,3,4,145,141,107,0,3,0,3,3,1
224794,84,79,86,1052,1039,906,26,36,26,133,105,92
224796,24,12,16,2113,2128,1872,9,4,8,2,6,9
12393,224,206,268,219,230,194,303,394,338,187,118,114
109115,118,141,119,117,102,106,74,104,81,182,108,116
75341,0,0,0,1,0,1,0,0,0,0,0,0
71702,1364,1544,1659,1247,1361,1169,1033,1337,1165,2147,1641,1581
71020,8,5,6,1,2,6,1,5,5,2,4,3
224805,343,394,365,339,351,351,160,229,208,452,365,371
21645,0,0,0,0,0,0,0,0,0,0,0,0
210573,0,0,1,1,3,0,0,0,0,0,3,0
18037,369,439,436,568,550,493,366,436,422,668,521,453
73836,1258,1675,1443,1501,1444,1243,899,1138,1041,1748,1486,1320
15516,20293,26137,24550,23986,23103,19982,19951,24307,22858,29895,22971,21583
63959,1567,1834,1874,1096,1084,1031,1288,1500,1347,1465,1084,1052
653016,0,0,0,0,0,0,0,0,0,0,0,0
268958,17,18,22,16,10,25,22,29,23,19,18,16
224807,573,556,661,554,517,429,584,766,791,831,640,577
100038605,5,3,11,12,10,12,6,19,9,10,12,5
68463,506,771,555,452,450,372,321,372,376,612,493,446
768271,0,0,0,1,0,0,0,0,0,0,0,0
72240,0,0,0,5,1,3,0,1,0,1,0,0
433111,0,2,2,5,6,5,2,4,2,2,0,3
22339,473,526,600,5117,4562,4115,1280,1534,1482,511,383,308
68565,603,831,771,626,592,588,501,623,571,913,681,660
75564,28,36,27,24,35,25,12,11,12,37,22,30
66591,294,403,327,302,265,289,259,273,279,443,294,288
56055,2030,2229,2416,4027,4033,3410,1447,1749,1664,2940,2254,2111
80905,972,1032,1108,584,527,526,242,277,299,1228,881,853
72322,880,851,1092,898,870,739,717,840,768,1315,1049,876
751553,0,0,0,1,0,0,0,1,0,0,0,0
20016,481,693,563,558,528,475,318,447,418,741,603,529
28064,1116,1486,1369,1393,1273,1140,1312,1630,1552,1887,1401,1420
224813,5,2,5,15,15,10,0,6,3,17,6,7
74094,513,508,605,449,459,401,346,437,409,722,538,520
106565,0,1,2,2,1,0,0,1,0,1,0,0
224814,171,137,178,328,343,289,154,169,155,229,176,154
57908,770,679,969,1411,1407,1240,841,1011,988,1058,822,757
114570,1,1,0,2,0,3,0,0,0,0,0,1
108114,0,0,0,0,0,0,0,0,0,0,0,0
328825,2,3,2,4,0,2,0,2,0,4,2,3
106763,1,0,2,3,1,1,0,0,0,3,0,0
381101,349,559,470,176,176,153,38,48,46,336,297,265
78309,973,974,1246,1347,1338,1102,596,739,688,1482,1065,1066
20807,1236,1306,1432,1055,1029,990,1224,1461,1330,1852,1338,1273
71461,23,30,28,16,17,20,31,22,26,4,4,3
74764,815,1071,990,935,867,771,1528,1923,1772,1330,1077,976
27398,597,883,753,696,655,627,465,584,539,909,747,658
66515,357,419,455,336,351,265,290,317,333,572,466,400
224823,421,551,518,499,488,411,416,530,494,669,566,458
71765,1526,1909,1946,2004,1863,1607,1295,1533,1522,2492,1902,1787
17256,604,740,673,634,544,494,399,492,442,877,705,607
21770,1576,1536,1903,1146,1205,1008,696,906,757,2002,1547,1409
224824,902,1180,1130,875,805,729,1100,1180,1206,1255,983,935
14711,7,8,7,11,9,11,7,4,9,13,9,8
72029,1794,2145,2148,2542,2385,2190,1604,1903,1787,3086,2367,2148
19208,0,0,0,0,1,0,0,0,0,0,0,0
67101,58,112,85,99,84,91,76,110,92,126,76,81
66229,1992,2250,2235,1706,1595,1360,1683,2150,1954,3014,2462,2266
210982,714,627,885,881,876,798,439,499,538,846,688,645
442840,12,6,7,11,10,8,7,12,11,8,5,3
72726,324,388,343,247,203,186,287,358,302,412,308,308
19133,0,0,1,0,3,0,0,2,0,1,0,1
224826,2639,2289,3317,3105,2928,2656,2642,3229,3008,4518,3368,3168
240110,0,0,0,0,0,0,0,0,0,0,0,0
224829,1242,1049,1508,1477,1347,1349,2770,3342,3248,1686,1282,1158
64657,331,456,434,308,322,246,217,246,255,469,382,347
107477,2,7,17,9,10,7,6,13,13,10,5,7
14913,97,178,128,225,222,166,128,121,128,143,159,120
75462,4,7,4,0,0,1,0,0,1,5,1,2
224833,52,53,80,10,15,18,6,7,4,50,39,37
63856,415,523,625,507,500,409,324,385,356,656,492,457
12445,1435,1780,1759,1611,1621,1454,385,489,455,2021,1582,1517
53414,446,524,598,406,380,358,266,359,315,644,522,438
56771,462,497,552,557,502,463,417,529,416,678,505,516
224836,367,295,426,310,245,237,87,128,126,416,314,261
66119,973,1432,1124,867,835,698,818,968,898,1340,1021,930
100415787,25,32,31,14,8,15,7,14,15,25,28,21
381104,1,2,1,1,0,1,1,0,1,1,0,0
107971,30,23,23,20,36,17,22,18,21,28,26,27
100126242,5,0,7,0,10,2,1,2,6,2,2,1
109820,1,0,0,1,0,0,1,1,0,0,0,0
21425,862,1161,1051,1173,1085,958,2355,2795,2712,959,778,729
17240,18,10,7,1,1,0,4,2,3,13,5,13
74123,291,311,376,599,548,465,340,463,415,564,415,439
76651,0,0,0,0,0,0,0,0,0,0,0,0
68224,0,0,0,0,0,0,0,0,0,0,0,0
328829,5,8,10,1,5,7,3,5,7,5,5,7
328830,59,72,51,18,21,16,60,73,75,88,47,61
58217,68,78,90,26,18,18,10,1,11,61,56,64
58218,24,38,25,9,20,12,6,9,6,29,23,17
224840,16,25,18,29,30,17,1,4,3,14,12,9
328833,95,100,101,300,279,215,25,47,36,903,691,692
320148,487,536,575,503,492,444,811,913,825,1001,717,712
83433,8845,12366,10582,9389,8890,7859,11601,14038,13262,12068,9326,8804
71326,51,55,52,42,42,39,68,96,64,59,49,50
18044,2789,2685,3251,1928,1846,1681,2928,3544,3372,3684,2757,2736
106821,300,397,341,286,360,258,222,282,252,358,298,316
11811,3,4,1,3,2,0,1,1,0,1,1,0
70026,0,0,0,0,0,0,0,0,0,0,0,0
76589,0,0,0,0,0,0,0,0,0,0,0,1
70530,0,0,0,0,0,0,0,0,0,0,0,0
69311,0,0,0,0,0,0,0,0,0,0,0,0
100415784,0,0,0,0,0,0,0,0,0,0,0,0
56738,401,391,503,586,531,454,714,870,771,722,588,501
76441,18,15,25,29,23,30,34,39,32,57,21,27
319991,0,0,1,0,0,0,0,0,0,0,0,0
76438,1241,1377,1475,1674,1568,1325,2623,3119,2925,3731,2761,2546
446210,0,0,0,0,0,0,0,0,0,0,0,0
13164,2,0,2,0,0,1,2,0,0,0,1,1
224860,901,1070,1044,1032,1045,867,861,1002,980,2884,2259,2062
654432,5,9,3,1,2,1,4,2,2,2,3,2
72238,1725,1619,2069,1953,1868,1673,1142,1354,1267,2765,2063,1959
328837,0,0,0,0,0,0,0,0,0,0,0,0
20230,39,66,61,34,47,32,10,23,22,90,64,71
628919,1,0,0,1,0,1,0,0,0,1,0,0
100504169,0,0,0,0,0,0,0,0,0,0,0,0
100503190,0,1,0,0,0,0,3,2,0,0,0,0
328839,0,0,0,0,0,0,0,0,0,0,0,0
211468,0,0,0,0,0,0,0,0,0,0,0,0
211482,0,0,0,0,1,0,0,1,1,1,0,2
271457,1196,1359,1463,1343,1316,1091,1299,1525,1416,1966,1608,1521
